BD-S002
BD-S003
BD-S004
54,reentry=1,0119311020-0-0,72.91,1.14,copper
55,reentry=1,0304061100-C-0-0,74.05,1.14,copper
56,reentry=2,0119311020-0-0,75.2,1.14,copper
57,reentry=1,0304041100-0-0,76.34,1.14,copper
58,reentry=2,0304041100-0-0,78.28,1.14,copper
59,reentry=1,0703181100-0-0,79.42,1.14,copper
60,reentry=2,0703181100-0-0,81.36,1.14,copper
61,reentry=1,0703171100-0-0,82.5,1.14,copper
62,reentry=1,0703161100-0-0,83.64,1.14,copper
63,reentry=2,0703171100-0-0,85.66,1.14,copper
64,reentry=2,0703161100-0-0,86.8,1.14,copper
65,reentry=1,0703021100-0-0,87.94,1.14,copper
66,reentry=1,0703031100-0-0,89.08,1.14,copper
67,reentry=1,0118541020-P-0-0,90.22,1.14,copper
68,reentry=1,0118521020-P-0-0,97.9,1.14,copper
69,reentry=1,0118991020-A-0-0,100.83,1.14,copper
70,reentry=1,0118981020-C-0-0,101.97,1.14,copper
71,reentry=1,0119321020-0-0,103.11,1.14,copper
72,reentry=1,0118511020-P-0-0,104.25,1.14,copper
73,reentry=1,0118921020-0-0,106.16,1.14,copper
74,reentry=1,0118531020-P-0-0,107.3,1.14,copper
75,reentry=1,0118651020-0-0,109.36,1.14,copper
76,reentry=2,0118651020-0-0,110.5,1.14,copper
77,reentry=1,0118911020-0-0,111.64,1.14,copper
78,reentry=1,0304001100-0-0,112.78,1.14,copper
79,reentry=1,0118851020-0-0,115.17,1.14,copper
80,reentry=1,0118841020-0-0,116.31,1.14,copper
81,reentry=1,0206902680-0-0,122.93,1.14,brass
82,reentry=1,0206282680-0-0,124.07,1.14,brass
83,reentry=1,0204582740-0-0,125.21,1.14,brass
84,reentry=1,0206212680-0-0,129.12,1.14,brass
85,reentry=1,0206232680-0-0,134.92,1.14,brass
86,reentry=1,0206222680-0-0,136.06,1.14,brass
87,reentry=1,0206252680-0-0,137.2,1.14,brass
88,reentry=1,0205792740-0-0,138.34,1.14,brass
89,reentry=1,0601811220-0-0,144.48,1.14,
90,reentry=1,0206202680-0-0,150.62,1.14,brass
91,reentry=1,0206192680-0-0,151.76,1.14,brass
92,reentry=2,0119321020-0-0,157.9,1.14,copper
BD-S008
1,reentry=1,0119261020-0-0,2.55,1.77,copper
2,reentry=1,0118811020-0-0,4.68,1.77,copper
3,reentry=1,0119011020-0-0,7.73,1.77,copper
4,reentry=2,0119011020-0-0,10.11,1.77,copper
5,reentry=1,0118391020-P-0-0,11.88,1.77,copper
6,reentry=1,0118821020-0-0,16.1,1.77,copper
7,reentry=1,0118381020-P-0-0,17.87,1.77,copper
8,reentry=1,0118951020-0-0,19.64,1.77,copper
9,reentry=1,0119291020-0-0,21.41,1.77,copper
10,reentry=1,0119281020-0-0,23.18,1.77,copper
11,reentry=1,0118481020-P-0-0,24.95,1.77,copper
12,reentry=1,0118931020-0-0,26.72,1.77,copper
13,reentry=1,0205782740-0-0,33.74,1.77,brass
14,reentry=2,0205782740-0-0,35.51,1.77,brass
15,reentry=3,0205782740-0-0,37.28,1.77,brass
16,reentry=1,0118961020-0-0,44.05,1.77,copper
17,reentry=1,0118971020-0-0,45.82,1.77,copper
18,reentry=1,0205772740-0-0,52.67,1.77,brass
19,reentry=2,0205772740-0-0,54.44,1.77,brass
20,reentry=3,0205772740-0-0,56.21,1.77,brass
21,reentry=2,9800257701-0-0,65.74,0,alloy
22,reentry=1,9800257701-0-0,65.74,0,alloy
23,reentry=1,0118881020-0-0,70.74,1.77,copper
24,reentry=1,0118871020-0-0,72.51,1.77,copper
25,reentry=1,0118861020-0-0,74.28,1.77,copper
26,reentry=1,0117981020-0-0,76.05,1.77,copper
27,reentry=1,0118491020-P-0-0,77.82,1.77,copper
28,reentry=1,0118941020-0-0,79.59,1.77,copper
29,reentry=1,0119271020-0-0,81.36,1.77,copper
30,reentry=2,0119271020-0-0,83.74,1.77,copper
31,reentry=1,0119001020-0-0,85.51,1.77,copper
32,reentry=1,0206902680-0-0,124.07,1.77,brass
33,reentry=1,0206282680-0-0,125.84,1.77,brass
34,reentry=1,0206212680-0-0,130.26,1.77,brass
35,reentry=1,0206232680-0-0,136.06,1.77,brass
36,reentry=1,0206222680-0-0,137.83,1.77,brass
37,reentry=1,0206252680-0-0,139.6,1.77,brass
38,reentry=1,0205792740-0-0,141.37,1.77,brass
39,reentry=1,0206272680-0-0,143.14,1.77,brass
40,reentry=2,0206272680-0-0,144.91,1.77,brass
41,reentry=1,0205802600-0-1,146.68,1.77,brass
42,reentry=1,0206202680-0-0,151.76,1.77,brass
43,reentry=1,0118991020-A-0-0,158.53,1.77,copper
44,reentry=1,0118981020-C-0-0,160.3,1.77,copper
45,reentry=1,0118921020-0-0,162.07,1.77,copper
46,reentry=1,0118911020-0-0,163.84,1.77,copper
BD-S009
1,reentry=1,0205782740-0-01,37.28,0
2,reentry=1,0118761020-0-01,38.55,0
3,reentry=1,0205772740-0-01,56.21,0
4,reentry=2,9800257701-0-02,65.74,0
5,reentry=1,9800257701-0-01,65.74,0
6,reentry=1,0205792740-0-01,143.14,0
BD-S010
1,reentry=1,0118401020-P-0-01,5.82,0
2,reentry=1,0118411020-P-0-01,7.88,0
3,reentry=1,0118431020-P-0-01,9.02,0
4,reentry=1,0118441020-P-0-01,10.72,0
5,reentry=1,0118451020-P-0-01,11.42,0
6,reentry=1,0118471020-P-0-01,12.68,0
7,reentry=1,0118391020-P-0-01,14.26,0
8,reentry=1,0118501020-P-0-01,14.87,0
9,reentry=1,0118461020-P-0-01,15.48,0
10,reentry=1,0118381020-P-0-01,20.25,0
11,reentry=1,0118481020-P-0-01,27.33,0
