BD-S002
BD-S003
BD-S004
106,reentry=1,0703011100-0-01,96.64,0.8
107,reentry=1,0601811220-0-01,97.44,0.8
108,reentry=2,0703161100-0-02,98.25,0.8
109,reentry=1,0601711100-A-0-01,99.05,0.8
110,reentry=1,0601681100-Fe-0-01,99.85,0.8
111,reentry=2,0601711100-A-0-02,101.33,0.8
112,reentry=2,0601681100-Fe-0-02,102.47,0.8
113,reentry=1,0703181100-0-01,103.27,0.8
114,reentry=1,0703171100-0-01,104.07,0.8
115,reentry=1,0703031100-0-01,104.87,0.8
116,reentry=1,0703021100-0-01,105.67,0.8
117,reentry=1,0304061100-C-0-01,106.47,0.8
118,reentry=1,0304021100-Fe-0-01,107.27,0.8
119,reentry=1,0119291020-0-01,108.07,0.8
120,reentry=1,0119281020-0-01,108.87,0.8
121,reentry=1,0119271020-0-01,109.67,0.8
122,reentry=2,0703151100-0-02,132.33,0.8
123,reentry=2,0703141100-0-02,135.13,0.8
124,reentry=2,0703181100-0-02,137.22,0.8
125,reentry=2,0703171100-0-02,140.3,0.8
126,reentry=2,0703131100-0-02,141.47,0.8
127,reentry=2,0703121100-0-02,144.27,0.8
128,reentry=2,0703111100-0-02,147.07,0.8
129,reentry=2,0703011100-0-02,156.33,0.8
BD-S006
ParallelMachine=0
,0.8,30
,,,reentry=1,9800257701-0-01,
,34.18,30
,,,reentry=2,9800257701-0-01,
,,,reentry=1,0703101100-0-02,
,65.33,30
,,,reentry=1,0118681020-0-01,
,,,reentry=2,0206652600-0-02,
,,,reentry=1,0118671020-0-03,
,95.33,30
,,,reentry=1,0206202680-0-01,
,,,reentry=1,0206192680-0-02,
,,,reentry=1,0205802600-0-13,
,125.33,30
,,,reentry=1,0703011100-0-01,
,,,reentry=1,0601811220-0-02,
ParallelMachine=1
,4,30
,,,reentry=1,0703061100-0-01,
,34,30
,,,reentry=1,0119201020-0-01,
,,,reentry=1,0206652600-0-02,
,,,reentry=1,0119211020-D-0-03,
,67.73,30
,,,reentry=1,0119221020-D-0-01,
,,,reentry=2,0206642600-0-02,
,97.73,30
,,,reentry=1,0703151100-0-01,
,,,reentry=1,0703141100-0-02,
ParallelMachine=2
,6.4,30
,,,reentry=1,0119181020-0-01,
,36.4,30
,,,reentry=1,0118751020-0-01,
,,,reentry=1,0119191020-0-02,
,,,reentry=1,0206642600-0-03,
,66.4,30
,,,reentry=1,0206902680-0-01,
,,,reentry=1,0118631020-0-02,
,,,reentry=1,0118661020-0-03,
,96.4,30
,,,reentry=1,0205782740-0-01,
,,,reentry=1,0205772740-0-02,
,,,reentry=1,0205792740-0-03,
ParallelMachine=3
,20.47,30
,,,reentry=1,0118851020-0-01,
,50.47,30
,,,reentry=1,0118741020-0-01,
,,,reentry=1,0118731020-0-02,
,,,reentry=1,0118721020-0-03,
,80.47,30
,,,reentry=1,0206282680-0-01,
,,,reentry=1,0206272680-0-02,
,,,reentry=1,0206252680-0-03,
,110.47,30
,,,reentry=1,0703131100-0-01,
,,,reentry=1,0703121100-0-02,
ParallelMachine=4
,21.27,30
,,,reentry=1,0118841020-0-01,
,51.27,30
,,,reentry=1,0118711020-0-11,
,,,reentry=1,0118691020-0-02,
,,,reentry=1,0118701020-0-03,
,81.27,30
,,,reentry=1,0206212680-0-01,
,,,reentry=1,0206222680-0-02,
,,,reentry=1,0206232680-0-03,
,111.27,30
,,,reentry=1,0703111100-0-01,
,,,reentry=1,0703081100-0-02,
BD-S007
1,reentry=1,0118651020-0-0,1.6,1.14,copper
2,reentry=2,0118651020-0-0,2.74,1.14,copper
3,reentry=1,0119331020-0-0,3.88,1.14,copper
4,reentry=2,0119331020-0-0,5.63,1.14,copper
5,reentry=1,0304031100-0-0,6.77,1.14,copper
6,reentry=1,0304001100-0-0,7.91,1.14,copper
7,reentry=1,0119251020-P-0-0,9.05,1.14,copper
8,reentry=1,0119001020-0-0,10.19,1.14,copper
9,reentry=1,0304051100-C-0-0,11.33,1.14,copper
10,reentry=2,0304051100-C-0-0,13.27,1.14,copper
11,reentry=1,0118991020-A-0-0,14.41,1.14,copper
12,reentry=1,0118981020-C-0-0,15.55,1.14,copper
13,reentry=1,0118971020-0-0,16.69,1.14,copper
14,reentry=1,0118961020-0-0,17.83,1.14,copper
15,reentry=1,0118951020-0-0,18.97,1.14,copper
16,reentry=1,0118941020-0-0,20.11,1.14,copper
17,reentry=1,0118931020-0-0,21.25,1.14,copper
18,reentry=1,0118921020-0-0,22.39,1.14,copper
19,reentry=1,0118911020-0-0,23.53,1.14,copper
20,reentry=1,0118881020-0-0,24.67,1.14,copper
21,reentry=1,0118871020-0-0,25.81,1.14,copper
22,reentry=1,0118861020-0-0,26.95,1.14,copper
23,reentry=1,0118831020-0-0,28.09,1.14,copper
24,reentry=1,0118821020-0-0,29.23,1.14,copper
25,reentry=1,0118811020-0-0,30.37,1.14,copper
26,reentry=1,0118801020-0-0,31.51,1.14,copper
27,reentry=2,0118801020-0-0,33.63,1.14,copper
28,reentry=1,0118791020-0-0,34.77,1.14,copper
29,reentry=1,0703071100-0-0,35.91,1.14,copper
30,reentry=1,0118781020-0-0,37.05,1.14,copper
31,reentry=2,0118791020-0-0,38.27,1.14,copper
32,reentry=2,0703071100-0-0,39.41,1.14,copper
33,reentry=2,0118781020-0-0,40.55,1.14,copper
34,reentry=1,0118771020-0-0,41.69,1.14,copper
35,reentry=2,0118771020-0-0,43.82,1.14,copper
36,reentry=1,0118761020-0-0,44.96,1.14,copper
37,reentry=2,0118761020-0-0,46.71,1.14,copper
38,reentry=1,0118571020-P-0-0,47.85,1.14,copper
39,reentry=2,0118571020-P-0-0,49.6,1.14,copper
40,reentry=1,0118551020-A-0-0,50.74,1.14,copper
41,reentry=1,0118851020-0-0,52.08,1.14,copper
42,reentry=1,0118841020-0-0,53.22,1.14,copper
43,reentry=2,0118551020-A-0-0,54.36,1.14,copper
44,reentry=1,0118541020-P-0-0,55.5,1.14,copper
45,reentry=1,0118531020-P-0-0,56.64,1.14,copper
46,reentry=1,0118521020-P-0-0,57.78,1.14,copper
47,reentry=1,0118511020-P-0-0,58.92,1.14,copper
48,reentry=1,0118501020-P-0-0,60.06,1.14,copper
49,reentry=1,0118471020-P-0-0,61.2,1.14,copper
50,reentry=1,0118461020-P-0-0,62.34,1.14,copper
51,reentry=1,0118451020-P-0-0,63.48,1.14,copper
52,reentry=1,0118441020-P-0-0,64.62,1.14,copper
53,reentry=1,0118431020-P-0-0,65.76,1.14,copper
54,reentry=1,0118421020-A-0-0,66.9,1.14,copper
55,reentry=1,0118411020-P-0-0,68.04,1.14,copper
56,reentry=1,0118401020-P-0-0,69.18,1.14,copper
57,reentry=1,0119321020-0-0,70.32,1.14,copper
58,reentry=1,0119311020-0-0,71.46,1.14,copper
59,reentry=1,0119301020-0-0,72.6,1.14,copper
60,reentry=1,0304041100-0-0,73.74,1.14,copper
61,reentry=2,0304041100-0-0,75.68,1.14,copper
62,reentry=1,0119261020-0-0,76.82,1.14,copper
63,reentry=1,0117981020-0-0,77.96,1.14,copper
64,reentry=2,0118421020-A-0-0,79.9,1.14,copper
65,reentry=2,0119321020-0-0,82.34,1.14,copper
66,reentry=2,0119311020-0-0,83.69,1.14,copper
67,reentry=2,0119301020-0-0,84.83,1.14,copper
68,reentry=1,0204582740-0-0,90.97,1.14,brass
69,reentry=1,0703161100-0-0,97.11,1.14,copper
70,reentry=2,0703161100-0-0,99.05,1.14,copper
71,reentry=1,0601711100-A-0-0,100.19,1.14,copper
72,reentry=1,0601681100-Fe-0-0,101.33,1.14,copper
73,reentry=1,0206902680-0-0,108.19,1.14,brass
74,reentry=1,0206282680-0-0,112.08,1.14,brass
75,reentry=1,0206252680-0-0,114.08,1.14,brass
76,reentry=1,0206232680-0-0,115.22,1.14,brass
77,reentry=1,0206222680-0-0,116.36,1.14,brass
78,reentry=1,0206212680-0-0,117.5,1.14,brass
79,reentry=1,0206202680-0-0,126.94,1.14,brass
80,reentry=1,0206192680-0-0,128.08,1.14,brass
81,reentry=1,0205792740-0-0,129.94,1.14,brass
82,reentry=1,0703181100-0-0,136.08,1.14,copper
83,reentry=2,0703181100-0-0,138.02,1.14,copper
84,reentry=1,0703171100-0-0,139.16,1.14,copper
85,reentry=2,0703171100-0-0,141.1,1.14,copper
86,reentry=1,0703031100-0-0,142.24,1.14,copper
87,reentry=1,0703021100-0-0,143.38,1.14,copper
88,reentry=1,0304061100-C-0-0,144.52,1.14,copper
89,reentry=1,0304021100-Fe-0-0,145.66,1.14,copper
90,reentry=1,0119291020-0-0,146.8,1.14,copper
91,reentry=1,0119281020-0-0,147.94,1.14,copper
92,reentry=1,0601811220-0-0,159.13,1.14,
BD-S008
1,reentry=1,0119011020-0-0,7.2,1.77,copper
2,reentry=2,0119011020-0-0,14.45,1.77,copper
3,reentry=1,0119001020-0-0,16.22,1.77,copper
4,reentry=1,0118991020-A-0-0,18.33,1.77,copper
5,reentry=1,0118981020-C-0-0,20.1,1.77,copper
6,reentry=1,0118971020-0-0,21.87,1.77,copper
7,reentry=1,0118961020-0-0,23.64,1.77,copper
8,reentry=1,0118951020-0-0,25.41,1.77,copper
9,reentry=2,9800257701-0-0,32.41,0,alloy
10,reentry=1,9800257701-0-0,32.41,0,alloy
11,reentry=1,0118941020-0-0,37.41,1.77,copper
12,reentry=1,0118931020-0-0,39.18,1.77,copper
13,reentry=1,0118921020-0-0,40.95,1.77,copper
14,reentry=1,0118911020-0-0,42.72,1.77,copper
15,reentry=1,0118881020-0-0,44.49,1.77,copper
16,reentry=1,0118871020-0-0,46.26,1.77,copper
17,reentry=1,0118861020-0-0,48.03,1.77,copper
18,reentry=1,0118821020-0-0,49.8,1.77,copper
19,reentry=1,0118811020-0-0,51.57,1.77,copper
20,reentry=1,0118491020-P-0-0,53.34,1.77,copper
21,reentry=1,0118481020-P-0-0,55.11,1.77,copper
22,reentry=1,0118391020-P-0-0,59.98,1.77,copper
23,reentry=1,0118381020-P-0-0,68.53,1.77,copper
24,reentry=1,0119261020-0-0,85.69,1.77,copper
25,reentry=1,0117981020-0-0,87.69,1.77,copper
26,reentry=1,0206902680-0-0,109.33,1.77,brass
27,reentry=1,0206282680-0-0,113.22,1.77,brass
28,reentry=1,0206272680-0-0,114.99,1.77,brass
29,reentry=2,0206272680-0-0,116.76,1.77,brass
30,reentry=1,0206252680-0-0,118.53,1.77,brass
31,reentry=1,0206232680-0-0,120.3,1.77,brass
32,reentry=1,0206222680-0-0,122.07,1.77,brass
33,reentry=1,0206212680-0-0,123.84,1.77,brass
34,reentry=1,0206202680-0-0,128.08,1.77,brass
35,reentry=1,0205802600-0-1,129.85,1.77,brass
36,reentry=1,0205792740-0-0,131.62,1.77,brass
37,reentry=1,0205782740-0-0,133.39,1.77,brass
38,reentry=2,0205782740-0-0,135.16,1.77,brass
39,reentry=3,0205782740-0-0,136.93,1.77,brass
40,reentry=1,0205772740-0-0,138.7,1.77,brass
41,reentry=2,0205772740-0-0,140.47,1.77,brass
42,reentry=3,0205772740-0-0,142.24,1.77,brass
43,reentry=1,0119291020-0-0,149.01,1.77,copper
44,reentry=1,0119271020-0-0,150.78,1.77,copper
45,reentry=1,0119281020-0-0,159.35,1.77,copper
46,reentry=2,0119271020-0-0,161.12,1.77,copper
BD-S009
1,reentry=2,9800257701-0-02,32.41,0
2,reentry=1,9800257701-0-01,32.41,0
3,reentry=1,0118761020-0-01,46.71,0
4,reentry=1,0205792740-0-01,133.39,0
5,reentry=1,0205782740-0-01,136.93,0
6,reentry=1,0205772740-0-01,142.24,0
BD-S010
1,reentry=1,0119331020-0-01,5.63,0
2,reentry=2,0119331020-0-02,6.77,0
3,reentry=1,0118801020-0-01,33.63,0
4,reentry=1,0118791020-0-01,38.27,0
5,reentry=1,0118781020-0-01,39.62,0
6,reentry=1,0118771020-0-01,43.82,0
7,reentry=1,0118571020-P-0-01,49.6,0
8,reentry=1,0118551020-A-0-01,53.69,0
9,reentry=1,0118491020-P-0-01,55.72,0
10,reentry=1,0118501020-P-0-01,65.23,0
11,reentry=1,0118481020-P-0-01,65.84,0
12,reentry=1,0118471020-P-0-01,72.54,0
13,reentry=1,0118461020-P-0-01,74.02,0
14,reentry=1,0118451020-P-0-01,74.63,0
15,reentry=1,0118441020-P-0-01,78.68,0
16,reentry=1,0118431020-P-0-01,79.29,0
17,reentry=1,0118421020-A-0-01,79.9,0
18,reentry=1,0118411020-P-0-01,80.51,0
19,reentry=1,0118401020-P-0-01,81.12,0
20,reentry=1,0118391020-P-0-01,81.73,0
21,reentry=1,0119321020-0-01,82.34,0
22,reentry=1,0119311020-0-01,83.69,0
23,reentry=1,0118381020-P-0-01,86.3,0
24,reentry=1,0206902680-0-01,108.19,0
25,reentry=2,0206902680-0-02,109.33,0
26,reentry=3,0206902680-0-03,111.1,0
27,reentry=1,0206282680-0-01,112.08,0
28,reentry=2,0206282680-0-02,113.22,0
29,reentry=1,0206252680-0-01,114.08,0
30,reentry=3,0206282680-0-03,114.99,0
31,reentry=1,0206232680-0-01,115.08,0
32,reentry=2,0206252680-0-02,115.22,0
33,reentry=1,0206222680-0-01,116.08,0
34,reentry=2,0206232680-0-02,116.36,0
35,reentry=1,0206272680-0-01,116.76,0
36,reentry=1,0206212680-0-01,117.08,0
37,reentry=2,0206222680-0-02,117.5,0
38,reentry=2,0206212680-0-02,118.64,0
39,reentry=3,0206252680-0-03,120.3,0
40,reentry=3,0206232680-0-03,122.07,0
41,reentry=3,0206222680-0-03,123.84,0
42,reentry=3,0206212680-0-03,125.61,0
43,reentry=1,0206202680-0-01,126.94,0
44,reentry=2,0206202680-0-02,128.08,0
45,reentry=1,0205802600-0-11,128.94,0
46,reentry=1,0206192680-0-01,129.22,0
47,reentry=3,0206202680-0-03,129.85,0
48,reentry=1,0205782740-0-01,130.94,0
49,reentry=1,0205792740-0-01,131.08,0
50,reentry=2,0205802600-0-12,131.62,0
51,reentry=1,0205772740-0-01,131.94,0
52,reentry=2,0205782740-0-02,135.16,0
53,reentry=2,0205772740-0-02,140.47,0
BD-S011
1,reentry=1,0118651020-0-01,2.74,0
2,reentry=1,0119251020-P-0-01,13.84,0
3,reentry=1,0119011020-0-01,14.45,0
4,reentry=1,0119001020-0-01,15.06,0
5,reentry=1,0118991020-A-0-01,18.33,0
6,reentry=1,0118981020-C-0-01,18.94,0
7,reentry=1,0118971020-0-01,19.55,0
8,reentry=1,0118961020-0-01,20.16,0
9,reentry=1,0118951020-0-01,20.77,0
10,reentry=1,0118941020-0-01,21.86,0
11,reentry=1,0118931020-0-01,23,0
12,reentry=1,0118921020-0-01,24.14,0
13,reentry=1,0118911020-0-01,25.28,0
14,reentry=1,0118881020-0-01,26.42,0
15,reentry=1,0118871020-0-01,27.56,0
16,reentry=1,0118861020-0-01,28.7,0
17,reentry=1,0118831020-0-01,29.84,0
18,reentry=1,0118821020-0-01,30.98,0
19,reentry=1,0118811020-0-01,33.02,0
20,reentry=2,0118821020-0-02,51.57,0
21,reentry=2,0118811020-0-02,53.34,0
22,reentry=1,0119301020-0-01,84.3,0
23,reentry=1,0119261020-0-01,85.69,0
24,reentry=2,0119261020-0-02,87.46,0
25,reentry=1,0117981020-0-01,87.69,0
26,reentry=1,0119291020-0-01,148.55,0
27,reentry=1,0119281020-0-01,159.35,0
28,reentry=1,0119271020-0-01,159.96,0
29,reentry=1,0601811220-0-01,160.88,0
BD-S012
1,reentry=1,9800257701-0-01,30.8,1
2,reentry=1,0118831020-0-01,31.8,1
3,reentry=1,0703061100-0-01,34,1
4,reentry=1,0119181020-0-01,36.4,1
5,reentry=2,0119181020-0-02,37.4,1
6,reentry=1,0118851020-0-01,50.47,1
7,reentry=1,0118841020-0-01,51.47,1
8,reentry=1,0119201020-0-01,64,1
9,reentry=2,0119201020-0-02,65,1
10,reentry=1,0119211020-D-0-01,66,1
11,reentry=2,0119211020-D-0-02,67,1
12,reentry=1,0703101100-0-01,68,1
13,reentry=2,0703101100-0-02,69.8,1
14,reentry=1,0119191020-0-01,70.8,1
15,reentry=2,0119191020-0-02,71.8,1
16,reentry=1,0118751020-0-01,72.8,1
17,reentry=2,0118751020-0-02,73.8,1
18,reentry=1,0118741020-0-01,80.47,1
19,reentry=2,0118741020-0-02,81.47,1
20,reentry=1,0118731020-0-01,82.47,1
21,reentry=2,0118731020-0-02,83.47,1
22,reentry=1,0118721020-0-01,84.47,1
23,reentry=2,0118721020-0-02,85.47,1
24,reentry=1,0118711020-0-11,86.47,1
25,reentry=2,0118711020-0-12,87.47,1
26,reentry=1,0118701020-0-01,88.47,1
27,reentry=2,0118701020-0-02,89.47,1
28,reentry=1,0118691020-0-01,90.47,1
29,reentry=2,0118691020-0-02,91.47,1
30,reentry=1,0204582740-0-01,93.44,1
31,reentry=1,0206652600-0-01,95.33,1
32,reentry=1,0118681020-0-01,96.33,1
33,reentry=1,0206642600-0-01,97.73,1
34,reentry=2,0118681020-0-02,98.73,1
35,reentry=1,0118671020-0-01,99.73,1
36,reentry=2,0118671020-0-02,100.73,1
37,reentry=1,0118661020-0-01,101.73,1
38,reentry=1,0118631020-0-01,102.73,1
39,reentry=2,0118631020-0-02,103.73,1
40,reentry=1,0206902680-0-01,104.73,1
41,reentry=1,0119221020-D-0-01,105.73,1
42,reentry=2,0119221020-D-0-02,106.73,1
43,reentry=1,0601711100-A-0-01,107.73,1
44,reentry=1,0601681100-Fe-0-01,108.73,1
45,reentry=1,0206282680-0-01,110.47,1
46,reentry=1,0206272680-0-01,111.47,1
47,reentry=1,0206252680-0-01,112.47,1
48,reentry=1,0206232680-0-01,113.47,1
49,reentry=1,0206222680-0-01,114.47,1
50,reentry=1,0206212680-0-01,115.47,1
51,reentry=1,0206202680-0-01,125.33,1
52,reentry=1,0206192680-0-01,126.33,1
53,reentry=1,0205802600-0-11,127.33,1
54,reentry=1,0205792740-0-01,128.33,1
55,reentry=1,0205782740-0-01,129.33,1
56,reentry=1,0205772740-0-01,130.33,1
57,reentry=1,0703151100-0-01,131.33,1
58,reentry=2,0703151100-0-02,133.13,1
59,reentry=1,0703141100-0-01,134.13,1
60,reentry=2,0703141100-0-02,135.93,1
61,reentry=1,0703131100-0-01,140.47,1
62,reentry=2,0703131100-0-02,142.27,1
63,reentry=1,0703121100-0-01,143.27,1
64,reentry=2,0703121100-0-02,145.07,1
65,reentry=1,0703111100-0-01,146.07,1
66,reentry=2,0703111100-0-02,147.87,1
67,reentry=1,0703081100-0-01,148.87,1
68,reentry=1,0703011100-0-01,155.33,1
69,reentry=2,0703011100-0-02,157.13,1
70,reentry=1,0601811220-0-01,158.13,1
71,reentry=2,0601811220-0-02,160.88,1
BD-S013
1,reentry=1,0119331020-0-01,6.77,1.77
2,reentry=1,0119251020-P-0-01,13.84,1.77
3,reentry=1,9800257701-0-01,32.41,1.77
4,reentry=1,0118821020-0-01,51.57,1.77
5,reentry=1,0118811020-0-01,53.34,1.77
6,reentry=1,0119261020-0-01,87.46,1.77
7,reentry=1,0206902680-0-01,111.1,1.77
8,reentry=1,0206282680-0-01,114.99,1.77
9,reentry=1,0206252680-0-01,120.3,1.77
10,reentry=1,0206232680-0-01,122.07,1.77
11,reentry=1,0206222680-0-01,123.84,1.77
12,reentry=1,0206212680-0-01,125.61,1.77
13,reentry=1,0206202680-0-01,129.85,1.77
14,reentry=1,0206192680-0-01,131.62,1.77
15,reentry=1,0205802600-0-11,133.39,1.77
16,reentry=1,0205792740-0-01,135.16,1.77
BD-S014
BD-S015
1,reentry=1,9800257701-0-01,64.18,0
2,reentry=1,0206902680-0-01,112.87,0
3,reentry=1,0206252680-0-01,122.07,0
4,reentry=1,0206232680-0-01,123.84,0
5,reentry=1,0206222680-0-01,125.61,0
6,reentry=1,0206212680-0-01,127.38,0
7,reentry=1,0206202680-0-01,131.62,0
8,reentry=1,0205792740-0-01,136.93,0
BD-S016
1,reentry=1,0119331020-0-01,5.02,0.61
2,reentry=1,0304031100-0-01,7.91,2.66
3,reentry=1,0304001100-0-01,10.57,2.66
4,reentry=1,0119251020-P-0-01,13.23,0.61
5,reentry=1,0119011020-0-01,13.84,0.61
6,reentry=1,0119001020-0-01,14.45,0.61
7,reentry=1,0304051100-C-0-01,15.06,2.66
8,reentry=1,0118991020-A-0-01,17.72,0.61
9,reentry=1,0118981020-C-0-01,18.33,0.61
10,reentry=1,0118971020-0-01,18.94,0.61
11,reentry=1,0118961020-0-01,19.55,0.61
12,reentry=1,0118951020-0-01,20.16,0.61
13,reentry=1,0118941020-0-01,21.25,0.61
14,reentry=1,0118931020-0-01,22.39,0.61
15,reentry=1,0118921020-0-01,23.53,0.61
16,reentry=1,0118911020-0-01,24.67,0.61
17,reentry=1,0118881020-0-01,25.81,0.61
18,reentry=1,0118871020-0-01,26.95,0.61
19,reentry=1,0118861020-0-01,28.09,0.61
20,reentry=1,0118831020-0-01,29.23,0.61
21,reentry=1,0118821020-0-01,30.37,0.61
22,reentry=1,9800257701-0-01,31.8,0.61
23,reentry=1,0118811020-0-01,32.41,0.61
24,reentry=1,0118801020-0-01,33.02,0.61
25,reentry=1,0703061100-0-01,35,2.66
26,reentry=1,0118791020-0-01,37.66,0.61
27,reentry=1,0119181020-0-01,38.4,0.61
28,reentry=1,0118781020-0-01,39.01,0.61
29,reentry=1,0703071100-0-01,40.55,2.66
30,reentry=1,0118771020-0-01,43.21,0.61
31,reentry=1,0118761020-0-01,46.1,0.61
32,reentry=1,0118571020-P-0-01,48.99,0.61
33,reentry=1,0118851020-0-01,51.47,0.61
34,reentry=1,0118841020-0-01,52.47,0.61
35,reentry=1,0118551020-A-0-01,53.08,0.61
36,reentry=1,0118491020-P-0-01,55.11,0.61
37,reentry=1,0118541020-P-0-01,56.64,2.66
38,reentry=1,0118531020-P-0-01,59.3,2.66
39,reentry=1,0118521020-P-0-01,61.96,2.66
40,reentry=1,0118501020-P-0-01,64.62,0.61
41,reentry=1,0118481020-P-0-01,65.23,0.61
42,reentry=1,0119201020-0-01,66,2.66
43,reentry=1,0119211020-D-0-01,68.66,2.66
44,reentry=1,0703101100-0-01,71.32,0.61
45,reentry=1,0118471020-P-0-01,71.93,0.61
46,reentry=1,0119191020-0-01,72.8,0.61
47,reentry=1,0118461020-P-0-01,73.41,0.61
